#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 02 16 51 999 99.0 99.0  1.03  6.67  4.04 193 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 02 17 21 999 99.0 99.0  1.02  6.25  4.03 196 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 17 51 999 99.0 99.0  1.09  6.25  4.03 196 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 18 21 999 99.0 99.0  1.01  3.33  4.09 265 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 02 18 51 999 99.0 99.0  0.93  3.23  3.90 273 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 19 21 999 99.0 99.0  0.99  6.25  4.04 198 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 19 51 999 99.0 99.0  0.98  3.45  3.94 265 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 20 21 999 99.0 99.0  1.05  3.70  3.96 286 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 20 51 999 99.0 99.0  1.15  3.85  4.05 306 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 21 21 999 99.0 99.0  1.05  8.33  4.13 168 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 21 51 999 99.0 99.0  0.97  3.70  4.01 296 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 22 21 999 99.0 99.0  1.01  8.33  4.04 169 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 22 51 999 99.0 99.0  0.99  8.33  4.02 176 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 23 21 999 99.0 99.0  0.95  7.69  4.00 172 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 02 23 51 999 99.0 99.0  0.96  7.69  4.13 174 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 00 21 999 99.0 99.0  0.97  7.69  4.34 167 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 00 51 999 99.0 99.0  0.90  7.69  4.22 174 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 01 21 999 99.0 99.0  0.93  7.69  4.35 167 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 01 51 999 99.0 99.0  0.86  7.69  4.09 160 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 02 21 999 99.0 99.0  0.83  7.69  4.31 171 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 02 51 999 99.0 99.0  0.77  7.69  4.37 169 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 03 21 999 99.0 99.0  0.75  7.14  4.42 168 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 03 51 999 99.0 99.0  0.75  7.69  4.46 172 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 04 21 999 99.0 99.0  0.72  7.69  4.74 169 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 04 51 999 99.0 99.0  0.64  7.14  4.50 167 9999.0 999.0   7.0 999.0 99.0 99.00
2015 01 03 05 21 999 99.0 99.0  0.64  7.14  4.70 174 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 05 51 999 99.0 99.0  0.61  7.14  4.75 171 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 06 21 999 99.0 99.0  0.56  7.14  4.49 176 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 06 51 999 99.0 99.0  0.64  7.14  4.77 174 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 07 21 999 99.0 99.0  0.56  7.14  4.36 174 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 07 51 999 99.0 99.0  0.59  7.14  4.14 172 9999.0 999.0   7.1 999.0 99.0 99.00
2015 01 03 08 21 999 99.0 99.0  0.58  7.14  3.97 172 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 03 08 51 999 99.0 99.0  0.63  6.67  3.74 171 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 03 09 21 999 99.0 99.0  0.62  6.67  3.55 174 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 03 09 51 999 99.0 99.0  0.68  6.25  3.64 175 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 03 10 21 999 99.0 99.0  0.67  6.25  3.43 178 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 03 10 51 999 99.0 99.0  0.67  6.67  3.47 167 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 03 11 21 999 99.0 99.0  0.69  6.67  3.41 176 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 03 11 51 999 99.0 99.0  0.67  3.12  3.39  46 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 03 12 21 999 99.0 99.0  0.71  3.12  3.39  44 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 03 12 51 999 99.0 99.0  0.70  4.00  3.42  20 9999.0 999.0   7.6 999.0 99.0 99.00
